date,value
2006-07-01,206.3
2006-08-01,206.8
2006-09-01,207.2
2006-10-01,207.6
2006-11-01,207.8
2006-12-01,208.1
2007-01-01,208.6
2007-02-01,209.135
2007-03-01,209.418
2007-04-01,209.747
2007-05-01,210.058
2007-06-01,210.392
2007-07-01,210.773
2007-08-01,211.119
2007-09-01,211.554
2007-10-01,212.077
2007-11-01,212.66
2007-12-01,213.168
2008-01-01,213.771
2008-02-01,213.939
2008-03-01,214.42
2008-04-01,214.56
2008-05-01,214.936
2008-06-01,215.424
2008-07-01,215.965
2008-08-01,216.393
2008-09-01,216.713
2008-10-01,216.788
2008-11-01,216.947
2008-12-01,216.925
2009-01-01,217.346
2009-02-01,217.792
2009-03-01,218.253
2009-04-01,218.706
2009-05-01,218.904
2009-06-01,219.112
2009-07-01,219.263
2009-08-01,219.496
2009-09-01,219.92
2009-10-01,220.501
2009-11-01,220.666
2009-12-01,220.881
2010-01-01,220.633
2010-02-01,220.731
2010-03-01,220.783
2010-04-01,220.822
2010-05-01,220.962
2010-06-01,221.194
2010-07-01,221.363
2010-08-01,221.509
2010-09-01,221.711
2010-10-01,221.83
2010-11-01,222.149
2010-12-01,222.343
2011-01-01,222.803
2011-02-01,223.213
2011-03-01,223.454
2011-04-01,223.727
2011-05-01,224.175
2011-06-01,224.697
2011-07-01,225.218
2011-08-01,225.862
2011-09-01,226.118
2011-10-01,226.506
2011-11-01,226.899
2011-12-01,227.405
2012-01-01,227.877
2012-02-01,228.034
2012-03-01,228.478
2012-04-01,228.905
2012-05-01,229.224
2012-06-01,229.623
2012-07-01,229.97
2012-08-01,230.233
2012-09-01,230.659
2012-10-01,231.024
2012-11-01,231.33
2012-12-01,231.725
2013-01-01,232.229
2013-02-01,232.569
2013-03-01,232.794
2013-04-01,232.832
2013-05-01,232.996
2013-06-01,233.35
2013-07-01,233.88
2013-08-01,234.336
2013-09-01,234.7
2013-10-01,234.921
2013-11-01,235.359
2013-12-01,235.759
2014-01-01,235.961
2014-02-01,236.185
2014-03-01,236.625
2014-04-01,237.072
2014-05-01,237.529
2014-06-01,237.837
2014-07-01,238.195
2014-08-01,238.405
2014-09-01,238.786
2014-10-01,239.191
2014-11-01,239.458
2014-12-01,239.584
2015-01-01,239.811
2015-02-01,240.172
2015-03-01,240.755
2015-04-01,241.346
2015-05-01,241.688
2015-06-01,242.064
2015-07-01,242.565
2015-08-01,242.817
2015-09-01,243.316
2015-10-01,243.768
2015-11-01,244.241
2015-12-01,244.547
2016-01-01,244.955
2016-02-01,245.51
2016-03-01,245.913
2016-04-01,246.551
2016-05-01,247.137
2016-06-01,247.54
2016-07-01,247.829
2016-08-01,248.423
2016-09-01,248.842
2016-10-01,249.142
2016-11-01,249.481
2016-12-01,249.92
2017-01-01,250.467
2017-02-01,250.998
2017-03-01,250.944
2017-04-01,251.227
2017-05-01,251.43
2017-06-01,251.746
2017-07-01,251.985
2017-08-01,252.535
2017-09-01,252.812
2017-10-01,253.526
2017-11-01,253.816
2017-12-01,254.344
2018-01-01,255.204
2018-02-01,255.711
2018-03-01,256.271
2018-04-01,256.63
2018-05-01,257.145
2018-06-01,257.399
2018-07-01,257.699
2018-08-01,257.891
2018-09-01,258.368
2018-10-01,258.917
2018-11-01,259.439
2018-12-01,260.063
2019-01-01,260.766
2019-02-01,261.186
2019-03-01,261.567
2019-04-01,261.997
2019-05-01,262.217
2019-06-01,262.739
2019-07-01,263.28
2019-08-01,263.877
2019-09-01,264.388
2019-10-01,264.97
2019-11-01,265.548
2019-12-01,266.02
2020-01-01,266.716
2020-02-01,267.37
2020-03-01,267.054
2020-04-01,265.746
2020-05-01,265.412
2020-06-01,265.849
2020-07-01,267.389
2020-08-01,268.422
2020-09-01,268.933
2020-10-01,269.306
2020-11-01,269.981
2020-12-01,270.341
2021-01-01,270.416
2021-02-01,270.776
2021-03-01,271.453
2021-04-01,273.626
2021-05-01,275.457
2021-06-01,277.608
2021-07-01,278.639
2021-08-01,279.021
2021-09-01,279.727
2021-10-01,281.649
2021-11-01,283.411
2021-12-01,285.221
2022-01-01,286.799
2022-02-01,288.256
2022-03-01,289.044
2022-04-01,290.474
2022-05-01,292.039
2022-06-01,294.009
2022-07-01,295.08
2022-08-01,296.582
2022-09-01,298.281
2022-10-01,299.381
2022-11-01,300.316
2022-12-01,301.433
2023-01-01,302.685
2023-02-01,304.097
2023-03-01,305.123
2023-04-01,306.49
2023-05-01,307.623
2023-06-01,308.291
2023-07-01,308.959
2023-08-01,309.646
2023-09-01,310.616
2023-10-01,311.433
2023-11-01,312.373
2023-12-01,313.23
2024-01-01,314.389
2024-02-01,315.555
2024-03-01,316.762
2024-04-01,317.596
2024-05-01,318.053
2024-06-01,318.343
2024-07-01,318.933
2024-08-01,319.839
2024-09-01,320.835
2024-10-01,321.688
2024-11-01,322.619
2024-12-01,323.296
2025-01-01,324.739
2025-02-01,325.475
2025-03-01,325.659
2025-04-01,326.43
2025-05-01,326.854
2025-06-01,327.6
2025-07-01,328.656
2025-08-01,329.793
2025-09-01,330.542
2025-10-01,
2025-11-01,331.068
